ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AEHL,2.73,BASING,0.0,0,4,4,3.552,3.09,47,1h,13.19,rel-vol 2.0x · regime FAVORABLE,False,4,2.73,2.689,3.552,2442,30.11,20.07,False
AIIO,2.2055,BASING,0.0,0,4,4,2.31,2.3,2,5m,4.28,rel-vol 2.4x · regime FAVORABLE,False,4,2.2055,2.1724,2.31,3022,4.74,3.16,False
ALP,0.2526,BASING,0.0,0,5,5,0.2569,0.2548,1,15m,0.87,3 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,5,0.2526,0.2488,0.2569,26392,1.7,1.13,False
DXF,0.623,BASING,0.0,0,5,5,0.631,0.6287,1,15m,0.91,1 bear-built-above · rel-vol 2.6x · regime FAVORABLE,True,5,0.623,0.6137,0.631,10700,1.29,0.86,False
ENOV,25.79,BASING,0.0,0,5,5,26.52,26.15,38,daily,1.4,5 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,5,25.79,25.4032,26.52,258,2.83,1.89,False
FLNC,22.0,BASING,0.0,0,4,4,28.99,24.85,414,daily,12.95,2 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,4,22.0,21.67,28.99,303,31.77,21.18,False
GCTS,1.5099,BASING,0.0,0,5,5,1.6,1.57,4,daily,3.98,8 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,5,1.5099,1.4873,1.6,4415,5.97,3.98,False
INTC,120.235,BASING,0.0,0,5,5,129.44,124.36,508,daily,3.43,6 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,5,120.235,118.4315,129.44,55,7.66,5.1,False
IREN,54.4,BASING,0.0,0,5,5,59.85,58.41,145,1h,7.37,4 bear-built-above · regime FAVORABLE,False,7,54.4,53.584,59.85,122,10.02,6.68,False
MRAM,42.01,BASING,0.0,0,5,5,42.145,42.0101,14,5m,0.0,rel-vol 2.0x · regime FAVORABLE,False,5,42.01,41.3798,42.145,158,0.32,0.21,False
NOK,14.135,BASING,0.0,0,1,1,14.335,14.33,1,1m,1.38,rel-vol 0.6x · regime FAVORABLE,True,1,14.135,13.923,14.335,471,1.41,0.94,False
NVDA,226.625,BASING,0.0,0,1,1,227.02,227.01,2,5m,0.17,rel-vol 0.5x · regime FAVORABLE,True,1,226.625,223.2256,227.02,29,0.17,0.12,False
NVTS,21.252,BASING,0.0,0,3,3,21.67,21.6289,5,5m,1.77,2 bear-built-above · rel-vol 0.5x · regime FAVORABLE,True,3,21.252,20.9332,21.67,313,1.97,1.31,False
PLUG,3.7701,BASING,0.0,0,3,3,3.855,3.8513,1,5m,2.15,1 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,3,3.7701,3.7135,3.855,1768,2.25,1.5,False
POET,13.86,BASING,0.0,0,3,3,14.19,14.18,1,5m,2.31,rel-vol 0.4x · regime FAVORABLE,False,3,13.86,13.6521,14.19,481,2.38,1.59,False
QS,8.6498,BASING,0.0,0,5,5,9.855,9.67,19,daily,11.79,4 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,5,8.6498,8.5201,9.855,770,13.93,9.29,False
QUBT,11.01,BASING,0.0,0,5,5,11.78,11.695,9,daily,6.22,2 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,7,11.01,10.8448,11.78,605,6.99,4.66,False
RXT,5.8092,BASING,0.0,0,5,5,6.1684,6.1613,1,15m,6.06,rel-vol 0.8x · regime FAVORABLE,False,5,5.8092,5.7221,6.1684,1147,6.18,4.12,False
SLNH,1.83,BASING,0.0,0,2,2,1.89,1.885,1,5m,3.01,1 bear-built-above · rel-vol 0.6x · regime FAVORABLE,True,2,1.83,1.8026,1.89,3642,3.28,2.19,False
SRXH,0.1336,BASING,0,0,0,0,,,,,0,rel-vol 1.7x · regime FAVORABLE,False,2,0.1336,0.1315,0.1469,49918,10.0,6.67,False
TDIC,4.0391,BASING,0.0,0,1,1,5.8,4.1105,169,weekly,1.77,rel-vol 4.8x · regime FAVORABLE,True,1,4.0391,3.9785,5.8,1650,43.6,29.06,False
VG,13.43,BASING,0.0,0,5,5,15.7,14.44,126,daily,7.52,rel-vol 0.7x · regime FAVORABLE,False,5,13.43,13.2286,15.7,496,16.9,11.27,False
WOLF,65.5,BASING,0.0,0,1,1,67.38,67.37,1,5m,2.85,rel-vol 2.3x · regime FAVORABLE,True,1,65.5,64.5175,67.38,101,2.87,1.91,False
YMAT,0.6553,BASING,0.0,0,1,1,0.6578,0.6569,1,15m,0.24,rel-vol 0.4x · regime FAVORABLE,True,1,0.6553,0.6455,0.6578,10173,0.38,0.26,False
